state,action,q_value
"[['X', 'O', 'X'], ['X', 'O', 0], [0, 0, 0]]",6,0.0
"[['X', 'O', 'X'], ['X', 'O', 0], [0, 0, 'O']]",7,0.19
"[['X', 'O', 'X'], ['X', 'O', 0], [0, 0, 'O']]",6,0.0
"[['O', 'O', 0], [0, 0, 'X'], ['O', 'X', 'X']]",4,-0.0171
"[['O', 'O', 0], [0, 0, 'X'], ['O', 'X', 'X']]",3,0.271
"[[0, 0, 'O'], ['X', 'O', 0], ['X', 0, 'O']]",6,0.0
"[[0, 0, 'O'], ['X', 'O', 'X'], ['X', 0, 'O']]",1,-0.1
"[['X', 'O', 'O'], ['O', 0, 0], [0, 'X', 'X']]",6,0.0015251490000000006
"[[0, 0, 'X'], [0, 0, 'X'], [0, 0, 'O']]",7,0.0
"[[0, 0, 'X'], [0, 0, 'X'], [0, 0, 'O']]",5,0.0
"[[0, 0, 'X'], [0, 0, 'X'], [0, 0, 'O']]",4,0.0
"[[0, 0, 'X'], [0, 0, 'X'], ['O', 0, 'O']]",8,0.0
"[[0, 0, 'X'], [0, 0, 'X'], ['O', 'X', 'O']]",4,0.0
"[[0, 'X', 'X'], ['O', 0, 'X'], ['O', 'X', 'O']]",5,-0.009000000000000001
"[['O', 0, 'O'], [0, 0, 'X'], ['X', 'X', 0]]",2,-0.1
"[[0, 0, 'O'], ['X', 'O', 0], [0, 'X', 'X']]",6,0.0
"[[0, 'X', 'O'], ['X', 'O', 'O'], [0, 'X', 'X']]",1,-0.0072
"[[0, 'X', 0], ['X', 0, 0], [0, 'O', 0]]",6,0.0
"[[0, 'X', 0], ['X', 0, 0], [0, 'O', 0]]",1,0.0
"[[0, 'X', 0], ['X', 0, 'O'], [0, 'O', 0]]",5,0.0
"[[0, 'X', 0], ['X', 'X', 'O'], ['O', 'O', 'X']]",1,0.00855
"[[0, 'X', 0], ['X', 'O', 'O'], [0, 0, 'O']]",7,0.0
"[[0, 'X', 0], ['X', 'O', 'O'], ['X', 0, 'O']]",8,-0.0171
"[[0, 'X', 0], ['X', 'O', 'O'], ['X', 0, 'O']]",3,0.0
"[[0, 'X', 0], ['X', 'O', 'O'], ['X', 'O', 'O']]",3,-0.0171
"[['X', 'O', 'X'], ['X', 'O', 'O'], [0, 0, 'O']]",8,0.00855
"[['X', 0, 0], [0, 0, 'X'], [0, 'O', 0]]",7,0.0
"[['X', 0, 0], [0, 0, 'X'], ['O', 'O', 0]]",5,0.0
"[['X', 0, 0], [0, 'X', 'X'], ['O', 'O', 0]]",3,0.0008100000000000002
"[['X', 0, 0], [0, 'X', 'X'], ['O', 'O', 0]]",2,0.0
"[['X', 0, 0], [0, 'X', 'X'], ['O', 'O', 0]]",9,-0.1
"[['X', 0, 0], [0, 'X', 'X'], ['O', 'O', 0]]",4,0.0792467821067576
"[['X', 'X', 'O'], [0, 'X', 'X'], ['O', 'O', 0]]",4,0.0
"[['X', 'X', 'O'], ['O', 'X', 'X'], ['O', 'O', 0]]",9,0.19
"[[0, 'X', 'O'], ['X', 'X', 0], [0, 'O', 0]]",6,0.0
"[[0, 'X', 'O'], ['X', 'X', 'O'], [0, 'O', 0]]",9,0.0
"[['O', 'X', 'O'], ['X', 'X', 'O'], [0, 'O', 'X']]",7,0.1355
"[['O', 0, 'O'], ['X', 'X', 0], [0, 0, 0]]",8,0.0
"[[0, 'X', 'X'], ['O', 0, 0], ['X', 0, 'O']]",5,-0.0009000000000000008
"[[0, 'X', 'X'], ['O', 'O', 'X'], ['X', 0, 'O']]",8,0.0
"[[0, 'X', 'X'], ['O', 'O', 'X'], ['X', 'O', 'O']]",1,0.19
"[['O', 0, 'X'], [0, 0, 0], [0, 'X', 0]]",7,0.0
"[['O', 0, 'X'], [0, 0, 0], [0, 'X', 0]]",5,0.0
"[['O', 'X', 'X'], [0, 0, 0], ['O', 'X', 0]]",4,-0.19
"[['X', 'O', 0], ['X', 0, 0], [0, 'O', 'O']]",3,0.0
"[['O', 0, 'X'], ['X', 'X', 'O'], ['O', 0, 'O']]",2,-0.0171
"[['O', 0, 'X'], ['X', 'X', 'O'], ['O', 0, 'O']]",8,0.4659427428677107
"[['O', 0, 0], [0, 'X', 'X'], ['O', 'O', 'X']]",2,0.0
"[['O', 'X', 0], [0, 'X', 'X'], ['O', 'O', 'X']]",4,-0.1
"[[0, 0, 0], ['X', 'O', 'X'], ['O', 0, 'O']]",2,-0.009000000000000001
"[[0, 0, 0], ['X', 'O', 'X'], ['O', 0, 'O']]",8,0.0
"[[0, 'X', 0], ['X', 'O', 'X'], ['O', 0, 'O']]",8,-0.1
"[[0, 'X', 0], ['X', 'O', 'X'], ['O', 0, 'O']]",1,-0.1
"[[0, 'O', 'X'], ['X', 0, 'O'], [0, 0, 'O']]",7,0.0
"[[0, 'O', 'X'], ['X', 0, 'O'], [0, 0, 'O']]",8,0.0
"[[0, 'O', 'X'], ['X', 0, 'O'], [0, 0, 'O']]",5,0.0
"[[0, 'O', 'X'], ['X', 0, 'O'], ['X', 'O', 'O']]",1,0.19
"[['X', 'X', 0], ['O', 0, 0], [0, 0, 0]]",7,0.0
"[['X', 'X', 0], ['O', 0, 0], [0, 0, 0]]",8,0.0
"[['X', 'X', 0], ['O', 0, 0], ['O', 0, 0]]",8,0.0
"[['X', 'X', 0], ['O', 0, 0], ['O', 'X', 0]]",6,0.009000000000000001
"[['O', 0, 'O'], ['X', 0, 0], [0, 'X', 'O']]",7,0.0
"[['O', 0, 'O'], ['X', 0, 0], ['X', 'X', 'O']]",2,-0.1
"[['O', 0, 'X'], [0, 'X', 0], ['O', 0, 'X']]",8,0.0
"[[0, 'X', 'O'], ['X', 0, 0], [0, 'X', 'O']]",5,0.0
"[[0, 'X', 'O'], ['X', 0, 0], [0, 'X', 'O']]",7,0.0
"[[0, 'X', 'O'], ['X', 'O', 0], [0, 'X', 'O']]",6,-0.1
"[[0, 'X', 'O'], ['X', 'O', 0], [0, 'X', 'O']]",1,-0.1
"[[0, 'X', 'O'], ['X', 'O', 0], [0, 'X', 'O']]",7,-0.1
"[[0, 'X', 'O'], ['X', 'O', 'X'], [0, 'X', 'O']]",7,-0.1
"[['X', 0, 0], ['X', 0, 'O'], [0, 0, 0]]",8,0.0171
"[['X', 0, 0], ['X', 0, 'O'], [0, 0, 0]]",7,0.0
"[['X', 0, 0], ['X', 0, 'O'], [0, 'O', 0]]",7,0.40951000000000004
"[['O', 0, 'X'], [0, 0, 'O'], [0, 'X', 'X']]",7,0.0
"[['O', 0, 'X'], [0, 0, 'O'], [0, 'X', 'X']]",2,0.0022680000000000005
"[['O', 0, 'X'], [0, 0, 'O'], ['O', 'X', 'X']]",2,0.0
"[['O', 'X', 'X'], [0, 0, 'O'], ['O', 'X', 'X']]",5,0.0045000000000000005
"[[0, 0, 0], ['X', 0, 'O'], ['X', 'X', 'O']]",1,0.0
"[[0, 0, 0], ['X', 0, 'O'], ['X', 'X', 'O']]",3,-0.271
"[[0, 0, 0], ['X', 0, 'O'], ['X', 'X', 'O']]",2,0.025200000000000004
"[[0, 0, 0], ['X', 0, 'O'], ['X', 'X', 'O']]",5,-0.0029970000000000005
"[['O', 0, 0], ['X', 0, 'O'], ['X', 'X', 'O']]",5,0.0
"[['O', 0, 0], ['X', 0, 'O'], ['X', 'X', 'O']]",2,-0.009000000000000001
"[['O', 0, 0], ['X', 0, 'O'], ['X', 'X', 'O']]",3,0.0
"[['O', 0, 0], ['X', 'X', 'O'], ['X', 'X', 'O']]",3,-0.1
"[['O', 0, 0], ['X', 'X', 'O'], ['X', 'X', 'O']]",2,0.0009000000000000008
"[[0, 0, 0], ['O', 'X', 0], [0, 0, 'X']]",1,0.0
"[['O', 0, 0], ['O', 'X', 'X'], [0, 0, 'X']]",7,-0.19
"[['O', 0, 0], ['O', 'X', 'X'], [0, 0, 'X']]",3,0.0
"[['O', 0, 0], ['O', 'X', 'X'], [0, 0, 0]]",9,-0.009000000000000001
"[['O', 0, 0], ['O', 'X', 'X'], [0, 0, 0]]",7,0.0
"[['O', 0, 0], ['O', 'X', 'X'], [0, 0, 0]]",3,0.0
"[['O', 0, 0], ['O', 'X', 'X'], [0, 0, 0]]",2,0.0
"[['O', 0, 0], ['O', 'X', 'X'], [0, 0, 0]]",8,0.0
"[[0, 'X', 0], [0, 0, 'O'], [0, 'X', 'O']]",4,0.0
"[[0, 'X', 0], [0, 0, 'O'], [0, 'X', 'O']]",7,0.0
"[[0, 'X', 0], [0, 0, 'O'], [0, 'X', 'O']]",3,0.0
"[[0, 'X', 0], ['X', 0, 'O'], [0, 'X', 'O']]",3,-0.1
"[[0, 'X', 0], ['X', 0, 'O'], [0, 'X', 'O']]",5,0.0
"[['X', 0, 0], [0, 0, 'X'], [0, 0, 'O']]",3,0.0
"[['X', 0, 0], [0, 0, 'X'], [0, 0, 'O']]",8,0.0
"[['X', 0, 0], [0, 0, 'X'], [0, 0, 'O']]",5,0.0
"[['X', 0, 'O'], [0, 0, 'X'], ['X', 0, 'O']]",4,0.0
"[['X', 0, 'O'], [0, 0, 'X'], ['X', 0, 'O']]",5,0.0
"[['X', 0, 'O'], [0, 0, 'X'], ['X', 0, 'O']]",2,0.0
"[['X', 0, 'O'], ['O', 0, 'X'], ['X', 0, 'O']]",5,0.0007695000000000001
"[['X', 0, 'O'], ['O', 'X', 'X'], ['X', 0, 'O']]",8,0.023170500000000004
"[[0, 0, 0], [0, 'X', 0], ['X', 0, 'O']]",6,-0.009000000000000001
"[[0, 0, 0], [0, 'X', 0], ['X', 0, 'O']]",3,0.0
"[[0, 0, 0], ['X', 'X', 'O'], ['X', 0, 'O']]",2,0.0
"[[0, 'O', 0], ['X', 'X', 'O'], ['X', 'X', 'O']]",1,-0.009000000000000001
"[[0, 'O', 0], ['X', 0, 0], ['O', 'X', 0]]",6,0.0
"[[0, 'O', 0], ['X', 0, 0], ['O', 'X', 0]]",9,0.0
"[[0, 'O', 0], ['X', 0, 0], ['O', 'X', 0]]",1,0.0
"[[0, 'O', 0], ['X', 0, 'X'], ['O', 'X', 0]]",5,0.0
"[[0, 'O', 0], ['X', 'O', 'X'], ['O', 'X', 0]]",1,-0.009000000000000001
"[['X', 'O', 0], ['X', 'O', 'X'], ['O', 'X', 0]]",3,-0.19
"[['X', 'O', 0], ['X', 'O', 'X'], ['O', 'X', 0]]",9,-0.004950000000000001
"[[0, 'O', 0], ['X', 'X', 0], [0, 'O', 'X']]",6,0.0
"[[0, 'O', 0], ['X', 'X', 'O'], [0, 'O', 'X']]",1,0.1
"[['X', 0, 0], [0, 0, 'X'], ['O', 0, 0]]",5,0.0
"[['X', 0, 0], [0, 0, 'X'], ['O', 0, 0]]",9,0.0
"[['X', 0, 0], [0, 0, 'X'], ['O', 0, 0]]",2,0.0
"[[0, 'X', 'O'], [0, 0, 0], ['X', 0, 0]]",5,0.0
"[[0, 'X', 'O'], [0, 'O', 0], ['X', 0, 0]]",8,0.0
"[[0, 'X', 'O'], [0, 'O', 0], ['X', 0, 0]]",9,0.0
"[[0, 'X', 'O'], [0, 'O', 0], ['X', 'X', 0]]",6,0.0
"[[0, 'X', 'O'], [0, 'O', 'O'], ['X', 'X', 0]]",1,0.0
"[[0, 'X', 'O'], [0, 'O', 'O'], ['X', 'X', 0]]",9,0.1
"[['X', 'X', 'O'], [0, 'O', 'O'], ['X', 'X', 0]]",9,-0.1
"[[0, 0, 0], ['X', 'X', 'O'], ['O', 'X', 'O']]",3,-0.1
"[[0, 0, 0], ['X', 'X', 'O'], ['O', 'X', 'O']]",1,0.0008100000000000002
"[[0, 'O', 'X'], ['X', 0, 0], ['X', 'O', 'O']]",1,0.009000000000000001
"[[0, 'O', 'X'], ['X', 0, 0], ['X', 'O', 'O']]",6,0.008100000000000001
"[[0, 'O', 0], ['X', 'O', 'X'], [0, 'X', 'O']]",7,0.0
"[[0, 'O', 0], ['X', 'O', 'X'], ['O', 'X', 'O']]",1,0.0045000000000000005
"[['O', 'O', 'X'], ['X', 'X', 'O'], [0, 0, 'O']]",8,0.4503247912933178
"[[0, 'O', 'X'], ['X', 0, 'O'], [0, 'X', 'O']]",1,0.0
"[['X', 0, 'O'], [0, 'O', 0], [0, 'X', 0]]",7,0.0
"[['X', 0, 'O'], [0, 'O', 0], [0, 'X', 0]]",9,0.0
"[['X', 0, 'O'], [0, 'O', 0], ['X', 'X', 0]]",2,0.0
"[['X', 0, 'O'], [0, 'O', 0], ['X', 'X', 0]]",6,0.0
"[['X', 0, 'O'], [0, 'O', 0], ['X', 'X', 0]]",9,0.0
"[[0, 'X', 0], ['O', 0, 0], [0, 'X', 0]]",5,0.0
"[[0, 'X', 0], ['O', 0, 0], [0, 'X', 0]]",6,0.0
"[[0, 'X', 0], ['O', 'O', 0], [0, 'X', 0]]",1,0.0
"[[0, 'X', 0], ['O', 'O', 0], [0, 'X', 0]]",7,0.0
"[['X', 'X', 0], ['O', 'O', 0], [0, 'X', 0]]",3,0.0
"[['O', 'O', 0], [0, 0, 'X'], [0, 'X', 'X']]",7,-0.0015390000000000002
"[['X', 'O', 'X'], ['O', 0, 'X'], [0, 0, 'O']]",8,0.0
"[['X', 'O', 'X'], ['O', 0, 'X'], [0, 'X', 'O']]",7,0.0045000000000000005
"[[0, 'O', 'O'], ['X', 0, 'X'], [0, 0, 0]]",8,-0.009000000000000001
"[[0, 'X', 'O'], ['X', 0, 0], ['O', 0, 0]]",8,0.0
"[[0, 'X', 'O'], ['X', 0, 0], ['O', 'X', 0]]",6,0.0
"[[0, 'X', 'O'], ['X', 0, 'O'], ['O', 'X', 0]]",5,0.19
"[['X', 0, 'X'], ['O', 'X', 0], [0, 0, 'O']]",6,0.0
"[['X', 0, 'X'], ['O', 'X', 'O'], [0, 0, 'O']]",2,0.1
"[[0, 'X', 0], [0, 'X', 0], [0, 0, 'O']]",3,-0.0008100000000000002
"[['O', 'X', 'X'], ['X', 0, 'O'], [0, 0, 'O']]",7,0.0
"[['O', 'X', 'X'], ['X', 0, 'O'], ['O', 0, 'O']]",8,0.0
"[['O', 'X', 'X'], ['X', 0, 'O'], ['O', 'X', 'O']]",5,-0.1
"[['O', 0, 'O'], [0, 'X', 'X'], ['O', 'X', 'O']]",4,0.9958254420820708
"[['O', 'O', 'X'], [0, 'O', 0], ['O', 'X', 'X']]",4,0.45582273662950334
"[[0, 'X', 'O'], ['X', 'O', 0], [0, 0, 'O']]",8,0.0
"[[0, 'O', 'X'], ['X', 'X', 'O'], [0, 0, 'O']]",8,0.8745351967006313
"[[0, 'O', 'X'], ['X', 'X', 'O'], [0, 0, 'O']]",1,0.3973315508020546
"[[0, 'O', 'X'], ['X', 'X', 'O'], [0, 0, 'O']]",7,0.4036660078654604
"[[0, 'O', 'X'], ['X', 'X', 'O'], [0, 'O', 'O']]",7,0.9958254420820708
"[['X', 'O', 0], ['O', 'X', 'X'], ['O', 'O', 0]]",9,0.9989388833880036
"[[0, 0, 'O'], [0, 'X', 0], ['X', 0, 'O']]",6,0.0
"[[0, 0, 'O'], [0, 'X', 'X'], ['X', 0, 'O']]",4,0.0
"[[0, 0, 'O'], ['O', 'X', 'X'], ['X', 0, 'O']]",2,0.0
"[[0, 0, 'O'], ['O', 'X', 'X'], ['X', 0, 'O']]",8,0.0
"[[0, 'X', 'O'], ['O', 'X', 'X'], ['X', 0, 'O']]",8,0.0045000000000000005
"[[0, 0, 'X'], [0, 0, 0], ['O', 'X', 0]]",2,0.0
"[[0, 0, 'X'], [0, 0, 0], ['O', 'X', 0]]",4,0.0
"[[0, 0, 'X'], [0, 0, 0], ['O', 'X', 0]]",5,0.0
"[[0, 'O', 'X'], [0, 0, 'X'], ['O', 'X', 0]]",9,0.0
"[[0, 'O', 'X'], [0, 0, 'X'], ['O', 'X', 'O']]",5,0.0
"[[0, 'O', 'X'], [0, 'X', 'X'], ['O', 'X', 'O']]",4,0.0
"[[0, 'O', 'X'], ['O', 'X', 'X'], ['O', 'X', 'O']]",1,-0.05500000000000001
"[['O', 'O', 'X'], ['X', 0, 'X'], [0, 0, 'O']]",8,-0.0017100000000000032
"[[0, 'X', 0], ['X', 0, 'O'], [0, 'O', 'O']]",1,0.0
"[['X', 'X', 0], ['X', 0, 'O'], [0, 'O', 'O']]",5,0.0
"[['X', 'X', 0], ['X', 'O', 'O'], [0, 'O', 'O']]",7,0.9912720364319122
"[['X', 0, 'X'], ['O', 'X', 0], ['O', 0, 0]]",2,0.0
"[['X', 'O', 'X'], ['O', 'X', 0], ['O', 0, 0]]",9,0.1
"[[0, 'X', 'O'], [0, 'O', 'O'], ['X', 0, 'X']]",4,0.0
"[[0, 'X', 'O'], ['X', 'O', 'O'], ['X', 0, 'X']]",8,0.03812031000000001
"[[0, 'X', 0], [0, 0, 'O'], [0, 'X', 0]]",5,0.0
"[[0, 'X', 0], [0, 0, 'O'], [0, 'X', 0]]",1,0.0
"[[0, 'X', 0], [0, 0, 'O'], [0, 'X', 0]]",3,0.0
"[[0, 'X', 0], [0, 0, 'O'], [0, 'X', 0]]",9,0.0
"[[0, 'X', 0], [0, 'O', 'O'], [0, 'X', 0]]",9,0.0
"[[0, 'X', 0], [0, 'O', 'O'], [0, 'X', 0]]",3,0.0
"[[0, 'X', 0], [0, 'O', 'O'], [0, 'X', 'X']]",1,0.0
"[['O', 'X', 0], [0, 'O', 'O'], [0, 'X', 'X']]",7,0.1
"[['O', 0, 'X'], ['O', 0, 'X'], ['X', 0, 0]]",2,0.0
"[['O', 'O', 'X'], ['O', 0, 'X'], ['X', 0, 0]]",9,0.1
"[['O', 'X', 0], [0, 0, 'O'], [0, 'X', 0]]",4,0.0
"[['O', 'X', 0], ['X', 0, 'O'], [0, 'X', 0]]",9,-0.009000000000000001
"[['O', 'X', 0], ['X', 0, 'O'], ['X', 'X', 'O']]",3,-0.19
"[['X', 0, 0], [0, 0, 'X'], [0, 'O', 'O']]",2,0.0
"[['X', 'X', 0], [0, 0, 'X'], [0, 'O', 'O']]",3,0.0
"[['X', 'X', 'O'], [0, 0, 'X'], [0, 'O', 'O']]",7,0.0
"[['X', 'X', 'O'], [0, 0, 'X'], ['X', 'O', 'O']]",5,0.00855
"[[0, 'O', 'X'], ['X', 0, 0], [0, 0, 0]]",7,0.0
"[[0, 'O', 'X'], ['X', 0, 0], [0, 0, 0]]",1,0.0
"[[0, 'O', 'X'], ['X', 0, 0], ['O', 0, 0]]",8,0.0
"[[0, 'O', 'X'], ['X', 0, 0], ['O', 'X', 0]]",9,0.0
"[['X', 'O', 'X'], ['X', 0, 0], ['O', 'X', 'O']]",5,0.015475500000000003
"[[0, 0, 'O'], [0, 'O', 0], ['X', 'X', 0]]",1,0.0
"[[0, 0, 'O'], [0, 'O', 0], ['X', 'X', 0]]",9,0.1
"[['X', 0, 'O'], [0, 'O', 'O'], ['X', 'X', 0]]",9,0.1
"[[0, 'O', 0], ['X', 0, 0], ['O', 'X', 'O']]",1,0.0
"[['X', 'O', 0], ['X', 0, 0], ['O', 'X', 'O']]",5,0.0016110900000000004
"[[0, 'X', 0], [0, 'X', 0], [0, 'O', 0]]",1,0.0
"[[0, 'X', 0], [0, 'X', 0], [0, 'O', 0]]",6,0.0
"[[0, 'X', 0], [0, 'X', 0], [0, 'O', 0]]",7,-0.009000000000000001
"[['O', 'X', 0], [0, 'X', 0], [0, 'O', 'X']]",3,0.0
"[['O', 'X', 'O'], [0, 'X', 0], ['X', 'O', 'X']]",6,0.0045000000000000005
"[[0, 'X', 0], ['O', 0, 'X'], ['X', 0, 'O']]",1,0.0
"[['O', 'X', 0], ['O', 0, 'X'], ['X', 0, 'O']]",3,0.0
"[['O', 'X', 'X'], ['O', 0, 'X'], ['X', 0, 'O']]",8,0.009000000000000001
"[[0, 0, 0], ['X', 'O', 'X'], [0, 0, 0]]",9,0.0
"[[0, 0, 0], ['X', 'O', 'X'], [0, 0, 0]]",1,-0.0015390000000000002
"[[0, 0, 0], ['X', 'O', 'X'], [0, 0, 0]]",2,0.0
"[[0, 0, 0], ['X', 'O', 'X'], [0, 0, 0]]",8,0.0
"[[0, 0, 0], ['X', 'O', 'X'], ['X', 0, 'O']]",2,-0.009000000000000001
"[[0, 'O', 'X'], ['X', 'O', 'X'], ['X', 0, 'O']]",8,-0.19
"[[0, 0, 'O'], ['O', 'X', 0], ['X', 'X', 0]]",6,0.0
"[[0, 0, 'O'], ['O', 'X', 'O'], ['X', 'X', 0]]",1,0.0
"[[0, 0, 'O'], ['O', 'X', 'O'], ['X', 'X', 0]]",9,0.1
"[['X', 0, 'O'], ['O', 'X', 'O'], ['X', 'X', 0]]",2,0.0
"[['X', 'O', 'O'], ['O', 'X', 'O'], ['X', 'X', 0]]",9,0.19
"[['X', 'X', 0], ['X', 0, 'O'], ['O', 0, 0]]",8,0.0
"[['X', 'X', 0], ['X', 0, 'O'], ['O', 0, 0]]",9,0.0
"[['X', 'X', 0], ['X', 'X', 'O'], ['O', 'O', 0]]",9,-0.1
"[['X', 'X', 0], ['X', 'O', 0], [0, 0, 'O']]",7,0.0
"[['X', 'X', 0], ['X', 'O', 0], ['O', 0, 'O']]",3,-0.9868302332991817
"[['X', 'X', 0], ['X', 'O', 0], ['O', 0, 'O']]",6,0.8821969092099249
"[['X', 'X', 0], ['X', 'O', 0], ['O', 0, 'O']]",8,-0.992144832788721
"[[0, 'O', 'X'], [0, 'X', 'O'], [0, 0, 0]]",1,0.0
"[['X', 'O', 'X'], [0, 'X', 'O'], [0, 0, 0]]",9,0.0
"[['X', 'O', 'X'], [0, 'X', 'O'], [0, 0, 'O']]",8,0.0010975500000000003
"[['X', 'O', 'X'], ['O', 'X', 'O'], [0, 'X', 'O']]",7,0.34390000000000004
"[['X', 'O', 0], [0, 0, 'X'], [0, 'O', 0]]",3,0.0
"[['X', 'O', 'X'], [0, 0, 'X'], [0, 'O', 0]]",5,-0.1
"[['X', 'O', 'X'], [0, 0, 'X'], [0, 'O', 0]]",9,0.0
"[['X', 0, 'X'], [0, 'X', 'O'], [0, 0, 'O']]",7,0.011349000000000003
"[[0, 'X', 'X'], [0, 'O', 0], [0, 0, 0]]",9,0.0
"[[0, 'X', 'X'], ['X', 'O', 0], [0, 0, 'O']]",6,0.0
"[[0, 'X', 'X'], ['X', 'O', 0], [0, 0, 'O']]",8,0.0
"[[0, 'X', 'X'], ['X', 'O', 'O'], [0, 0, 'O']]",8,0.0
"[[0, 'X', 'X'], ['X', 'O', 'O'], [0, 'X', 'O']]",1,-0.1
"[[0, 'O', 'X'], [0, 'O', 'X'], [0, 0, 0]]",7,0.0
"[[0, 'O', 'X'], [0, 'O', 'X'], ['X', 0, 0]]",9,0.0
"[[0, 'O', 'X'], [0, 'O', 'X'], ['X', 0, 'O']]",1,0.0
"[['X', 'O', 'X'], [0, 'O', 'X'], ['X', 0, 'O']]",8,-0.1
"[['X', 0, 0], ['X', 0, 0], [0, 'O', 0]]",9,0.00017714700000000006
"[['X', 0, 0], ['X', 0, 0], [0, 'O', 0]]",6,0.06019200000000001
"[['X', 0, 0], ['X', 0, 0], [0, 'O', 0]]",3,0.025200000000000004
"[['X', 0, 0], ['X', 0, 0], [0, 'O', 0]]",2,0.07331400000000002
"[['X', 0, 0], ['X', 0, 0], [0, 'O', 0]]",7,0.0
"[['X', 0, 0], ['X', 0, 0], [0, 'O', 0]]",5,0.0
"[['X', 0, 0], ['X', 'X', 0], [0, 'O', 'O']]",2,0.0
"[['X', 0, 0], ['X', 'X', 0], [0, 'O', 'O']]",7,-0.1
"[['X', 0, 0], ['X', 'X', 0], [0, 'O', 'O']]",6,0.0
"[['X', 'O', 0], ['X', 'X', 0], [0, 'O', 'O']]",3,0.0
"[['X', 'O', 0], ['X', 'X', 0], [0, 'O', 'O']]",6,0.1
"[['X', 'O', 'X'], ['X', 'X', 0], [0, 'O', 'O']]",6,-0.009000000000000001
"[['X', 'O', 'X'], ['X', 'X', 0], [0, 'O', 'O']]",7,-0.1
"[[0, 0, 'O'], ['X', 0, 'X'], [0, 'O', 'X']]",2,0.0
"[[0, 'O', 'O'], ['X', 0, 'X'], [0, 'O', 'X']]",1,0.006383585456190001
"[[0, 0, 'X'], ['O', 0, 'X'], ['O', 0, 0]]",1,0.0
"[['X', 0, 'X'], ['O', 0, 'X'], ['O', 0, 0]]",5,0.009000000000000001
"[[0, 'O', 0], ['O', 'X', 'X'], [0, 0, 0]]",3,0.0
"[[0, 'O', 0], ['O', 'X', 'X'], [0, 0, 0]]",9,0.0
"[[0, 'O', 0], ['O', 'X', 'X'], [0, 0, 0]]",7,0.0
"[[0, 'O', 'X'], ['O', 'X', 'X'], [0, 0, 0]]",8,0.0
"[[0, 'O', 'X'], ['O', 'X', 'X'], [0, 'O', 0]]",9,0.1
"[[0, 0, 0], [0, 'O', 'X'], [0, 'X', 'O']]",4,0.0
"[[0, 0, 0], [0, 'O', 'X'], [0, 'X', 'O']]",2,0.0
"[[0, 0, 0], [0, 'O', 'X'], [0, 'X', 'O']]",1,0.0
"[[0, 0, 0], ['X', 'O', 'X'], [0, 'X', 'O']]",7,0.0
"[[0, 'X', 0], ['X', 'O', 'X'], ['O', 'X', 'O']]",1,-0.19
"[['X', 0, 0], ['X', 'O', 0], ['O', 'X', 0]]",2,0.0
"[['X', 'O', 0], ['X', 'O', 0], ['O', 'X', 0]]",3,0.002477397555000001
"[['X', 'O', 'X'], ['X', 'O', 0], ['O', 'X', 0]]",6,0.022477950000000003
"[['X', 'O', 'X'], ['X', 'O', 0], ['O', 'X', 0]]",9,0.023476639500000007
"[[0, 0, 0], ['X', 0, 'O'], ['O', 'X', 0]]",9,0.0
"[[0, 0, 0], ['X', 0, 'O'], ['O', 'X', 0]]",1,0.0
"[['O', 0, 0], ['X', 0, 'O'], ['O', 'X', 'X']]",2,0.0
"[['O', 'X', 0], ['X', 0, 'O'], ['O', 'X', 'X']]",3,0.0
"[['O', 'X', 0], ['X', 0, 'O'], ['O', 'X', 'X']]",5,0.0
"[['O', 'X', 'O'], ['X', 0, 'O'], ['O', 'X', 'X']]",5,0.1
"[[0, 'X', 0], [0, 0, 'O'], ['X', 0, 0]]",3,-0.009000000000000001
"[[0, 'X', 'O'], ['X', 0, 'O'], ['X', 0, 0]]",9,-0.1
"[['X', 0, 'X'], [0, 'O', 'X'], [0, 0, 'O']]",8,0.0
"[['X', 0, 'X'], [0, 'O', 'X'], [0, 0, 'O']]",4,0.0
"[['X', 0, 'X'], [0, 'O', 'X'], ['X', 'O', 'O']]",2,-0.1
"[[0, 0, 'O'], [0, 'X', 'X'], [0, 'O', 'X']]",4,0.0
"[[0, 0, 'O'], [0, 'X', 'X'], [0, 'O', 'X']]",1,0.04092969294594491
"[[0, 0, 'O'], [0, 'X', 'X'], [0, 'O', 'X']]",2,0.0008100000000000002
"[[0, 0, 'O'], ['O', 'X', 'X'], [0, 'O', 'X']]",2,0.0
"[[0, 0, 'O'], ['O', 'X', 'X'], [0, 'O', 'X']]",1,0.1
"[[0, 'X', 'O'], ['O', 'X', 'X'], [0, 'O', 'X']]",1,-0.10543947039873128
"[['X', 0, 0], ['X', 0, 0], [0, 0, 'O']]",2,0.0
"[['X', 0, 0], ['X', 0, 0], [0, 0, 'O']]",3,0.0
"[['X', 'O', 0], ['X', 0, 'X'], [0, 0, 'O']]",7,0.0
"[['X', 'O', 0], ['X', 0, 'X'], [0, 0, 'O']]",5,0.0
"[['X', 0, 0], [0, 'X', 0], ['X', 'O', 'O']]",3,-0.009000000000000001
"[['X', 'X', 'O'], [0, 'X', 0], ['X', 'O', 'O']]",4,-0.0171
"[['O', 0, 'X'], ['X', 'X', 'O'], ['O', 'O', 'X']]",2,0.4971367915514888
"[[0, 'X', 0], ['O', 'X', 0], [0, 0, 0]]",7,0.0
